subset_size,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
4,"[0, 4, 7, 8]",84,47,725,1081,0.4158415841584158,0.8392857142857143,0.6467439785905441,0.701948051948052
4,"[0, 4, 7, 9]",85,46,744,1035,0.4207920792079208,0.8214285714285714,0.6636931311329171,0.672077922077922
4,"[0, 4, 8, 9]",81,46,727,1035,0.400990099009901,0.8214285714285714,0.648528099910794,0.672077922077922
4,"[0, 5, 6, 7]",81,42,667,861,0.400990099009901,0.75,0.5950044603033007,0.5590909090909091
4,"[0, 5, 6, 8]",77,45,674,990,0.3811881188118812,0.8035714285714286,0.6012488849241748,0.6428571428571429
4,"[0, 5, 6, 9]",78,44,683,946,0.38613861386138615,0.7857142857142857,0.6092774308652988,0.6142857142857143
4,"[0, 5, 7, 8]",74,44,642,946,0.36633663366336633,0.7857142857142857,0.5727029438001784,0.6142857142857143
4,"[0, 5, 7, 9]",75,44,663,946,0.3712871287128713,0.7857142857142857,0.5914362176628011,0.6142857142857143
4,"[0, 5, 8, 9]",71,45,639,990,0.35148514851485146,0.8035714285714286,0.5700267618198037,0.6428571428571429
4,"[0, 6, 7, 8]",84,45,692,990,0.4158415841584158,0.8035714285714286,0.6173059768064229,0.6428571428571429
4,"[0, 6, 7, 9]",85,44,703,946,0.4207920792079208,0.7857142857142857,0.6271186440677966,0.6142857142857143
4,"[0, 6, 8, 9]",81,44,699,946,0.400990099009901,0.7857142857142857,0.623550401427297,0.6142857142857143
4,"[0, 7, 8, 9]",78,44,679,946,0.38613861386138615,0.7857142857142857,0.6057091882247992,0.6142857142857143
4,"[1, 2, 3, 4]",92,48,788,1128,0.45544554455445546,0.8571428571428571,0.7029438001784122,0.7324675324675325
4,"[1, 2, 3, 5]",82,46,714,1035,0.40594059405940597,0.8214285714285714,0.6369313113291704,0.672077922077922
4,"[1, 2, 3, 6]",92,47,798,1081,0.45544554455445546,0.8392857142857143,0.711864406779661,0.701948051948052
4,"[1, 2, 3, 7]",89,47,777,1081,0.4405940594059406,0.8392857142857143,0.6931311329170383,0.701948051948052
4,"[1, 2, 3, 8]",85,46,735,1035,0.4207920792079208,0.8214285714285714,0.655664585191793,0.672077922077922
4,"[1, 2, 3, 9]",86,48,753,1128,0.42574257425742573,0.8571428571428571,0.6717216770740411,0.7324675324675325
4,"[1, 2, 4, 5]",84,45,704,990,0.4158415841584158,0.8035714285714286,0.6280107047279215,0.6428571428571429
4,"[1, 2, 4, 6]",94,47,785,1081,0.46534653465346537,0.8392857142857143,0.7002676181980375,0.701948051948052
4,"[1, 2, 4, 7]",91,47,770,1081,0.4504950495049505,0.8392857142857143,0.6868867082961642,0.701948051948052
4,"[1, 2, 4, 8]",87,46,717,1035,0.4306930693069307,0.8214285714285714,0.639607493309545,0.672077922077922
4,"[1, 2, 4, 9]",88,47,740,1081,0.43564356435643564,0.8392857142857143,0.6601248884924175,0.701948051948052
4,"[1, 2, 5, 6]",84,46,724,1035,0.4158415841584158,0.8214285714285714,0.6458519179304193,0.672077922077922
4,"[1, 2, 5, 7]",81,45,708,990,0.400990099009901,0.8035714285714286,0.631578947368421,0.6428571428571429
4,"[1, 2, 5, 8]",77,43,643,903,0.3811881188118812,0.7678571428571429,0.5735950044603033,0.5863636363636363
4,"[1, 2, 5, 9]",78,46,669,1035,0.38613861386138615,0.8214285714285714,0.5967885816235504,0.672077922077922
4,"[1, 2, 6, 7]",91,47,773,1081,0.4504950495049505,0.8392857142857143,0.6895628902765388,0.701948051948052
4,"[1, 2, 6, 8]",87,46,741,1035,0.4306930693069307,0.8214285714285714,0.6610169491525424,0.672077922077922
4,"[1, 2, 6, 9]",88,47,755,1081,0.43564356435643564,0.8392857142857143,0.6735057983942908,0.701948051948052
4,"[1, 2, 7, 8]",84,46,727,1035,0.4158415841584158,0.8214285714285714,0.648528099910794,0.672077922077922
4,"[1, 2, 7, 9]",85,48,754,1128,0.4207920792079208,0.8571428571428571,0.6726137377341659,0.7324675324675325
4,"[1, 2, 8, 9]",81,47,684,1081,0.400990099009901,0.8392857142857143,0.6101694915254238,0.701948051948052
4,"[1, 3, 4, 5]",77,44,616,946,0.3811881188118812,0.7857142857142857,0.5495093666369313,0.6142857142857143
4,"[1, 3, 4, 6]",87,45,699,990,0.4306930693069307,0.8035714285714286,0.623550401427297,0.6428571428571429
4,"[1, 3, 4, 7]",84,45,663,990,0.4158415841584158,0.8035714285714286,0.5914362176628011,0.6428571428571429
4,"[1, 3, 4, 8]",80,43,634,903,0.39603960396039606,0.7678571428571429,0.5655664585191793,0.5863636363636363
4,"[1, 3, 4, 9]",81,46,654,1035,0.400990099009901,0.8214285714285714,0.5834076717216771,0.672077922077922
4,"[1, 3, 5, 6]",77,43,618,903,0.3811881188118812,0.7678571428571429,0.5512934879571811,0.5863636363636363
4,"[1, 3, 5, 7]",74,43,583,903,0.36633663366336633,0.7678571428571429,0.52007136485281,0.5863636363636363
4,"[1, 3, 5, 8]",70,39,534,741,0.3465346534653465,0.6964285714285714,0.47636039250669043,0.4811688311688312
4,"[1, 3, 5, 9]",71,41,552,820,0.35148514851485146,0.7321428571428571,0.49241748438893845,0.5324675324675324
4,"[1, 3, 6, 7]",84,44,664,946,0.4158415841584158,0.7857142857142857,0.592328278322926,0.6142857142857143
4,"[1, 3, 6, 8]",80,43,641,903,0.39603960396039606,0.7678571428571429,0.5718108831400536,0.5863636363636363
4,"[1, 3, 6, 9]",81,44,650,946,0.400990099009901,0.7857142857142857,0.5798394290811775,0.6142857142857143
4,"[1, 3, 7, 8]",77,42,604,861,0.3811881188118812,0.75,0.5388046387154326,0.5590909090909091
4,"[1, 3, 7, 9]",78,44,625,946,0.38613861386138615,0.7857142857142857,0.5575379125780553,0.6142857142857143
4,"[1, 3, 8, 9]",74,41,574,820,0.36633663366336633,0.7321428571428571,0.512042818911686,0.5324675324675324
4,"[1, 4, 5, 6]",79,44,637,946,0.3910891089108911,0.7857142857142857,0.568242640499554,0.6142857142857143
4,"[1, 4, 5, 7]",76,43,605,903,0.37623762376237624,0.7678571428571429,0.5396966993755575,0.5863636363636363
4,"[1, 4, 5, 8]",72,43,558,903,0.3564356435643564,0.7678571428571429,0.4977698483496878,0.5863636363636363
4,"[1, 4, 5, 9]",73,44,583,946,0.3613861386138614,0.7857142857142857,0.52007136485281,0.6142857142857143
4,"[1, 4, 6, 7]",86,43,663,903,0.42574257425742573,0.7678571428571429,0.5914362176628011,0.5863636363636363
4,"[1, 4, 6, 8]",82,43,649,903,0.40594059405940597,0.7678571428571429,0.5789473684210527,0.5863636363636363
4,"[1, 4, 6, 9]",83,44,664,946,0.41089108910891087,0.7857142857142857,0.592328278322926,0.6142857142857143
4,"[1, 4, 7, 8]",79,43,619,903,0.3910891089108911,0.7678571428571429,0.552185548617306,0.5863636363636363
4,"[1, 4, 7, 9]",80,45,646,990,0.39603960396039606,0.8035714285714286,0.576271186440678,0.6428571428571429
4,"[1, 4, 8, 9]",76,44,593,946,0.37623762376237624,0.7857142857142857,0.5289919714540589,0.6142857142857143
4,"[1, 5, 6, 7]",76,43,603,903,0.37623762376237624,0.7678571428571429,0.5379125780553078,0.5863636363636363
4,"[1, 5, 6, 8]",72,42,572,861,0.3564356435643564,0.75,0.5102586975914363,0.5590909090909091
4,"[1, 5, 6, 9]",73,42,584,861,0.3613861386138614,0.75,0.5209634255129348,0.5590909090909091
4,"[1, 5, 7, 8]",69,42,542,861,0.3415841584158416,0.75,0.48349687778768957,0.5590909090909091
4,"[1, 5, 7, 9]",70,43,569,903,0.3465346534653465,0.7678571428571429,0.5075825156110616,0.5863636363636363
4,"[1, 5, 8, 9]",66,40,497,780,0.32673267326732675,0.7142857142857143,0.4433541480820696,0.5064935064935064
4,"[1, 6, 7, 8]",79,42,620,861,0.3910891089108911,0.75,0.5530776092774309,0.5590909090909091
4,"[1, 6, 7, 9]",80,44,640,946,0.39603960396039606,0.7857142857142857,0.5709188224799286,0.6142857142857143
4,"[1, 6, 8, 9]",76,43,601,903,0.37623762376237624,0.7678571428571429,0.5361284567350579,0.5863636363636363
4,"[1, 7, 8, 9]",73,43,587,903,0.3613861386138614,0.7678571428571429,0.5236396074933095,0.5863636363636363
4,"[2, 3, 4, 5]",77,44,631,946,0.3811881188118812,0.7857142857142857,0.5628902765388046,0.6142857142857143
4,"[2, 3, 4, 6]",87,45,715,990,0.4306930693069307,0.8035714285714286,0.6378233719892953,0.6428571428571429
4,"[2, 3, 4, 7]",84,45,677,990,0.4158415841584158,0.8035714285714286,0.6039250669045495,0.6428571428571429
4,"[2, 3, 4, 8]",80,44,657,946,0.39603960396039606,0.7857142857142857,0.5860838537020517,0.6142857142857143
4,"[2, 3, 4, 9]",81,45,660,990,0.400990099009901,0.8035714285714286,0.5887600356824264,0.6428571428571429
4,"[2, 3, 5, 6]",77,42,626,861,0.3811881188118812,0.75,0.5584299732381802,0.5590909090909091
4,"[2, 3, 5, 7]",74,42,587,861,0.36633663366336633,0.75,0.5236396074933095,0.5590909090909091
4,"[2, 3, 5, 8]",70,43,562,903,0.3465346534653465,0.7678571428571429,0.5013380909901873,0.5863636363636363
4,"[2, 3, 5, 9]",71,42,559,861,0.35148514851485146,0.75,0.49866190900981266,0.5590909090909091
4,"[2, 3, 6, 7]",84,44,670,946,0.4158415841584158,0.7857142857142857,0.5976806422836753,0.6142857142857143
4,"[2, 3, 6, 8]",80,44,665,946,0.39603960396039606,0.7857142857142857,0.5932203389830508,0.6142857142857143
4,"[2, 3, 6, 9]",81,44,655,946,0.400990099009901,0.7857142857142857,0.584299732381802,0.6142857142857143
4,"[2, 3, 7, 8]",77,44,624,946,0.3811881188118812,0.7857142857142857,0.5566458519179304,0.6142857142857143
4,"[2, 3, 7, 9]",78,44,623,946,0.38613861386138615,0.7857142857142857,0.5557537912578056,0.6142857142857143
4,"[2, 3, 8, 9]",74,44,595,946,0.36633663366336633,0.7857142857142857,0.5307760927743087,0.6142857142857143
4,"[2, 4, 5, 6]",79,44,647,946,0.3910891089108911,0.7857142857142857,0.5771632471008028,0.6142857142857143
4,"[2, 4, 5, 7]",76,43,613,903,0.37623762376237624,0.7678571428571429,0.5468331846565566,0.5863636363636363
4,"[2, 4, 5, 8]",72,42,574,861,0.3564356435643564,0.75,0.512042818911686,0.5590909090909091
4,"[2, 4, 5, 9]",73,42,583,861,0.3613861386138614,0.75,0.52007136485281,0.5590909090909091
4,"[2, 4, 6, 7]",86,45,681,990,0.42574257425742573,0.8035714285714286,0.6074933095450491,0.6428571428571429
4,"[2, 4, 6, 8]",82,45,671,990,0.40594059405940597,0.8035714285714286,0.5985727029438002,0.6428571428571429
4,"[2, 4, 6, 9]",83,45,672,990,0.41089108910891087,0.8035714285714286,0.5994647636039251,0.6428571428571429
4,"[2, 4, 7, 8]",79,45,639,990,0.3910891089108911,0.8035714285714286,0.5700267618198037,0.6428571428571429
4,"[2, 4, 7, 9]",80,46,649,1035,0.39603960396039606,0.8214285714285714,0.5789473684210527,0.672077922077922
4,"[2, 4, 8, 9]",76,43,603,903,0.37623762376237624,0.7678571428571429,0.5379125780553078,0.5863636363636363
4,"[2, 5, 6, 7]",76,41,597,820,0.37623762376237624,0.7321428571428571,0.5325602140945584,0.5324675324675324
4,"[2, 5, 6, 8]",72,42,584,861,0.3564356435643564,0.75,0.5209634255129348,0.5590909090909091
4,"[2, 5, 6, 9]",73,42,578,861,0.3613861386138614,0.75,0.5156110615521855,0.5590909090909091
4,"[2, 5, 7, 8]",69,42,550,861,0.3415841584158416,0.75,0.49063336306868865,0.5590909090909091
4,"[2, 5, 7, 9]",70,42,556,861,0.3465346534653465,0.75,0.495985727029438,0.5590909090909091
4,"[2, 5, 8, 9]",66,42,506,861,0.32673267326732675,0.75,0.4513826940231936,0.5590909090909091
4,"[2, 6, 7, 8]",79,43,631,903,0.3910891089108911,0.7678571428571429,0.5628902765388046,0.5863636363636363
4,"[2, 6, 7, 9]",80,44,632,946,0.39603960396039606,0.7857142857142857,0.5637823371989296,0.6142857142857143
4,"[2, 6, 8, 9]",76,44,610,946,0.37623762376237624,0.7857142857142857,0.544157002676182,0.6142857142857143
4,"[2, 7, 8, 9]",73,44,589,946,0.3613861386138614,0.7857142857142857,0.5254237288135594,0.6142857142857143
4,"[3, 4, 5, 6]",72,40,521,780,0.3564356435643564,0.7142857142857143,0.4647636039250669,0.5064935064935064
4,"[3, 4, 5, 7]",69,38,461,703,0.3415841584158416,0.6785714285714286,0.4112399643175736,0.4564935064935065
4,"[3, 4, 5, 8]",65,39,452,741,0.3217821782178218,0.6964285714285714,0.4032114183764496,0.4811688311688312
4,"[3, 4, 5, 9]",66,41,462,820,0.32673267326732675,0.7321428571428571,0.41213202497769846,0.5324675324675324
4,"[3, 4, 6, 7]",79,39,543,741,0.3910891089108911,0.6964285714285714,0.48438893844781444,0.4811688311688312
4,"[3, 4, 6, 8]",75,41,555,820,0.3712871287128713,0.7321428571428571,0.4950936663693131,0.5324675324675324
4,"[3, 4, 6, 9]",76,42,558,861,0.37623762376237624,0.75,0.4977698483496878,0.5590909090909091
4,"[3, 4, 7, 8]",72,39,493,741,0.3564356435643564,0.6964285714285714,0.43978590544157004,0.4811688311688312
4,"[3, 4, 7, 9]",73,40,505,780,0.3613861386138614,0.7142857142857143,0.4504906333630687,0.5064935064935064
4,"[3, 4, 8, 9]",69,40,490,780,0.3415841584158416,0.7142857142857143,0.43710972346119537,0.5064935064935064
4,"[3, 5, 6, 7]",69,37,444,666,0.3415841584158416,0.6607142857142857,0.3960749330954505,0.43246753246753245
4,"[3, 5, 6, 8]",65,39,447,741,0.3217821782178218,0.6964285714285714,0.39875111507582517,0.4811688311688312
4,"[3, 5, 6, 9]",66,37,439,666,0.32673267326732675,0.6607142857142857,0.39161462979482603,0.43246753246753245
4,"[3, 5, 7, 8]",62,36,384,630,0.3069306930693069,0.6428571428571429,0.34255129348795715,0.4090909090909091
4,"[3, 5, 7, 9]",63,36,388,630,0.3118811881188119,0.6428571428571429,0.34611953612845675,0.4090909090909091
4,"[3, 5, 8, 9]",59,36,361,630,0.29207920792079206,0.6428571428571429,0.3220338983050847,0.4090909090909091
4,"[3, 6, 7, 8]",72,40,490,780,0.3564356435643564,0.7142857142857143,0.43710972346119537,0.5064935064935064
4,"[3, 6, 7, 9]",73,40,488,780,0.3613861386138614,0.7142857142857143,0.43532560214094557,0.5064935064935064
4,"[3, 6, 8, 9]",69,40,484,780,0.3415841584158416,0.7142857142857143,0.431757359500446,0.5064935064935064
4,"[3, 7, 8, 9]",66,38,430,703,0.32673267326732675,0.6785714285714286,0.3835860838537021,0.4564935064935065
4,"[4, 5, 6, 7]",71,38,487,703,0.35148514851485146,0.6785714285714286,0.4344335414808207,0.4564935064935065
4,"[4, 5, 6, 8]",67,40,495,780,0.3316831683168317,0.7142857142857143,0.4415700267618198,0.5064935064935064
4,"[4, 5, 6, 9]",68,41,500,820,0.33663366336633666,0.7321428571428571,0.44603033006244425,0.5324675324675324
4,"[4, 5, 7, 8]",64,39,439,741,0.31683168316831684,0.6964285714285714,0.39161462979482603,0.4811688311688312
4,"[4, 5, 7, 9]",65,40,456,780,0.3217821782178218,0.7142857142857143,0.4067796610169492,0.5064935064935064
4,"[4, 5, 8, 9]",61,40,423,780,0.30198019801980197,0.7142857142857143,0.3773416592328278,0.5064935064935064
4,"[4, 6, 7, 8]",74,39,517,741,0.36633663366336633,0.6964285714285714,0.46119536128456734,0.4811688311688312
4,"[4, 6, 7, 9]",75,41,529,820,0.3712871287128713,0.7321428571428571,0.471900089206066,0.5324675324675324
4,"[4, 6, 8, 9]",71,42,525,861,0.35148514851485146,0.75,0.4683318465655665,0.5590909090909091
4,"[4, 7, 8, 9]",68,41,482,820,0.33663366336633666,0.7321428571428571,0.4299732381801962,0.5324675324675324
4,"[5, 6, 7, 8]",64,38,424,703,0.31683168316831684,0.6785714285714286,0.37823371989295274,0.4564935064935065
4,"[5, 6, 7, 9]",65,38,427,703,0.3217821782178218,0.6785714285714286,0.3809099018733274,0.4564935064935065
4,"[5, 6, 8, 9]",61,39,414,741,0.30198019801980197,0.6964285714285714,0.36931311329170385,0.4811688311688312
4,"[5, 7, 8, 9]",58,39,372,741,0.2871287128712871,0.6964285714285714,0.33184656556645853,0.4811688311688312
4,"[6, 7, 8, 9]",68,40,465,780,0.33663366336633666,0.7142857142857143,0.41480820695807313,0.5064935064935064
5,"[0, 1, 2, 3, 4]",123,53,1006,1378,0.6089108910891089,0.9464285714285714,0.8974130240856378,0.8948051948051948
5,"[0, 1, 2, 3, 5]",113,51,945,1275,0.5594059405940595,0.9107142857142857,0.8429973238180196,0.827922077922078
5,"[0, 1, 2, 3, 6]",123,52,998,1326,0.6089108910891089,0.9285714285714286,0.8902765388046388,0.861038961038961
5,"[0, 1, 2, 3, 7]",120,52,981,1326,0.594059405940594,0.9285714285714286,0.8751115075825157,0.861038961038961
5,"[0, 1, 2, 3, 8]",116,51,953,1275,0.5742574257425742,0.9107142857142857,0.8501338090990187,0.827922077922078
5,"[0, 1, 2, 3, 9]",117,52,980,1326,0.5792079207920792,0.9285714285714286,0.8742194469223907,0.861038961038961
5,"[0, 1, 2, 4, 5]",115,52,946,1326,0.5693069306930693,0.9285714285714286,0.8438893844781445,0.861038961038961
5,"[0, 1, 2, 4, 6]",125,53,995,1378,0.6188118811881188,0.9464285714285714,0.8876003568242641,0.8948051948051948
5,"[0, 1, 2, 4, 7]",122,53,981,1378,0.6039603960396039,0.9464285714285714,0.8751115075825157,0.8948051948051948
5,"[0, 1, 2, 4, 8]",118,51,944,1275,0.5841584158415841,0.9107142857142857,0.8421052631578947,0.827922077922078
5,"[0, 1, 2, 4, 9]",119,53,975,1378,0.5891089108910891,0.9464285714285714,0.8697591436217663,0.8948051948051948
5,"[0, 1, 2, 5, 6]",115,51,945,1275,0.5693069306930693,0.9107142857142857,0.8429973238180196,0.827922077922078
5,"[0, 1, 2, 5, 7]",112,51,930,1275,0.5544554455445545,0.9107142857142857,0.8296164139161463,0.827922077922078
5,"[0, 1, 2, 5, 8]",108,48,881,1128,0.5346534653465347,0.8571428571428571,0.7859054415700267,0.7324675324675325
5,"[0, 1, 2, 5, 9]",109,51,918,1275,0.5396039603960396,0.9107142857142857,0.8189116859946476,0.827922077922078
5,"[0, 1, 2, 6, 7]",122,52,974,1326,0.6039603960396039,0.9285714285714286,0.8688670829616414,0.861038961038961
5,"[0, 1, 2, 6, 8]",118,51,949,1275,0.5841584158415841,0.9107142857142857,0.8465655664585192,0.827922077922078
5,"[0, 1, 2, 6, 9]",119,52,971,1326,0.5891089108910891,0.9285714285714286,0.8661909009812667,0.861038961038961
5,"[0, 1, 2, 7, 8]",115,51,936,1275,0.5693069306930693,0.9107142857142857,0.8349687778768956,0.827922077922078
5,"[0, 1, 2, 7, 9]",116,52,968,1326,0.5742574257425742,0.9285714285714286,0.863514719000892,0.861038961038961
5,"[0, 1, 2, 8, 9]",112,51,915,1275,0.5544554455445545,0.9107142857142857,0.8162355040142729,0.827922077922078
5,"[0, 1, 3, 4, 5]",108,50,890,1225,0.5346534653465347,0.8928571428571429,0.7939339875111507,0.7954545454545454
5,"[0, 1, 3, 4, 6]",118,51,932,1275,0.5841584158415841,0.9107142857142857,0.8314005352363961,0.827922077922078
5,"[0, 1, 3, 4, 7]",115,51,912,1275,0.5693069306930693,0.9107142857142857,0.8135593220338984,0.827922077922078
5,"[0, 1, 3, 4, 8]",111,50,900,1225,0.5495049504950495,0.8928571428571429,0.8028545941123997,0.7954545454545454
5,"[0, 1, 3, 4, 9]",112,51,923,1275,0.5544554455445545,0.9107142857142857,0.8233719892952721,0.827922077922078
5,"[0, 1, 3, 5, 6]",108,49,877,1176,0.5346534653465347,0.875,0.7823371989295272,0.7636363636363637
5,"[0, 1, 3, 5, 7]",105,49,854,1176,0.5198019801980198,0.875,0.7618198037466548,0.7636363636363637
5,"[0, 1, 3, 5, 8]",101,48,831,1128,0.5,0.8571428571428571,0.7413024085637824,0.7324675324675325
5,"[0, 1, 3, 5, 9]",102,49,856,1176,0.504950495049505,0.875,0.7636039250669046,0.7636363636363637
5,"[0, 1, 3, 6, 7]",115,50,900,1225,0.5693069306930693,0.8928571428571429,0.8028545941123997,0.7954545454545454
5,"[0, 1, 3, 6, 8]",111,49,892,1176,0.5495049504950495,0.875,0.7957181088314005,0.7636363636363637
5,"[0, 1, 3, 6, 9]",112,50,907,1225,0.5544554455445545,0.8928571428571429,0.8090990187332738,0.7954545454545454
5,"[0, 1, 3, 7, 8]",108,49,867,1176,0.5346534653465347,0.875,0.7734165923282783,0.7636363636363637
5,"[0, 1, 3, 7, 9]",109,50,890,1225,0.5396039603960396,0.8928571428571429,0.7939339875111507,0.7954545454545454
5,"[0, 1, 3, 8, 9]",105,49,866,1176,0.5198019801980198,0.875,0.7725245316681534,0.7636363636363637
5,"[0, 1, 4, 5, 6]",110,49,889,1176,0.5445544554455446,0.875,0.7930419268510259,0.7636363636363637
5,"[0, 1, 4, 5, 7]",107,49,870,1176,0.5297029702970297,0.875,0.776092774308653,0.7636363636363637
5,"[0, 1, 4, 5, 8]",103,49,842,1176,0.5099009900990099,0.875,0.7511150758251561,0.7636363636363637
5,"[0, 1, 4, 5, 9]",104,49,871,1176,0.5148514851485149,0.875,0.7769848349687779,0.7636363636363637
5,"[0, 1, 4, 6, 7]",117,50,899,1225,0.5792079207920792,0.8928571428571429,0.8019625334522748,0.7954545454545454
5,"[0, 1, 4, 6, 8]",113,50,893,1225,0.5594059405940595,0.8928571428571429,0.7966101694915254,0.7954545454545454
5,"[0, 1, 4, 6, 9]",114,50,910,1225,0.5643564356435643,0.8928571428571429,0.8117752007136485,0.7954545454545454
5,"[0, 1, 4, 7, 8]",110,50,875,1225,0.5445544554455446,0.8928571428571429,0.7805530776092774,0.7954545454545454
5,"[0, 1, 4, 7, 9]",111,50,901,1225,0.5495049504950495,0.8928571428571429,0.8037466547725245,0.7954545454545454
5,"[0, 1, 4, 8, 9]",107,49,868,1176,0.5297029702970297,0.875,0.7743086529884032,0.7636363636363637
5,"[0, 1, 5, 6, 7]",107,48,854,1128,0.5297029702970297,0.8571428571428571,0.7618198037466548,0.7324675324675325
5,"[0, 1, 5, 6, 8]",103,48,839,1128,0.5099009900990099,0.8571428571428571,0.7484388938447815,0.7324675324675325
5,"[0, 1, 5, 6, 9]",104,48,857,1128,0.5148514851485149,0.8571428571428571,0.7644959857270295,0.7324675324675325
5,"[0, 1, 5, 7, 8]",100,48,818,1128,0.49504950495049505,0.8571428571428571,0.7297056199821588,0.7324675324675325
5,"[0, 1, 5, 7, 9]",101,48,847,1128,0.5,0.8571428571428571,0.7555753791257805,0.7324675324675325
5,"[0, 1, 5, 8, 9]",97,48,804,1128,0.4801980198019802,0.8571428571428571,0.7172167707404103,0.7324675324675325
5,"[0, 1, 6, 7, 8]",110,49,864,1176,0.5445544554455446,0.875,0.7707404103479036,0.7636363636363637
5,"[0, 1, 6, 7, 9]",111,49,884,1176,0.5495049504950495,0.875,0.7885816235504014,0.7636363636363637
5,"[0, 1, 6, 8, 9]",107,49,862,1176,0.5297029702970297,0.875,0.7689562890276539,0.7636363636363637
5,"[0, 1, 7, 8, 9]",104,49,853,1176,0.5148514851485149,0.875,0.7609277430865299,0.7636363636363637
5,"[0, 2, 3, 4, 5]",108,49,893,1176,0.5346534653465347,0.875,0.7966101694915254,0.7636363636363637
5,"[0, 2, 3, 4, 6]",118,50,930,1225,0.5841584158415841,0.8928571428571429,0.8296164139161463,0.7954545454545454
5,"[0, 2, 3, 4, 7]",115,50,909,1225,0.5693069306930693,0.8928571428571429,0.8108831400535237,0.7954545454545454
5,"[0, 2, 3, 4, 8]",111,50,907,1225,0.5495049504950495,0.8928571428571429,0.8090990187332738,0.7954545454545454
5,"[0, 2, 3, 4, 9]",112,50,918,1225,0.5544554455445545,0.8928571428571429,0.8189116859946476,0.7954545454545454
5,"[0, 2, 3, 5, 6]",108,48,867,1128,0.5346534653465347,0.8571428571428571,0.7734165923282783,0.7324675324675325
5,"[0, 2, 3, 5, 7]",105,48,844,1128,0.5198019801980198,0.8571428571428571,0.7528991971454059,0.7324675324675325
5,"[0, 2, 3, 5, 8]",101,48,832,1128,0.5,0.8571428571428571,0.7421944692239072,0.7324675324675325
5,"[0, 2, 3, 5, 9]",102,48,846,1128,0.504950495049505,0.8571428571428571,0.7546833184656556,0.7324675324675325
5,"[0, 2, 3, 6, 7]",115,49,890,1176,0.5693069306930693,0.875,0.7939339875111507,0.7636363636363637
5,"[0, 2, 3, 6, 8]",111,49,889,1176,0.5495049504950495,0.875,0.7930419268510259,0.7636363636363637
5,"[0, 2, 3, 6, 9]",112,49,893,1176,0.5544554455445545,0.875,0.7966101694915254,0.7636363636363637
5,"[0, 2, 3, 7, 8]",108,49,864,1176,0.5346534653465347,0.875,0.7707404103479036,0.7636363636363637
5,"[0, 2, 3, 7, 9]",109,49,875,1176,0.5396039603960396,0.875,0.7805530776092774,0.7636363636363637
5,"[0, 2, 3, 8, 9]",105,49,861,1176,0.5198019801980198,0.875,0.768064228367529,0.7636363636363637
5,"[0, 2, 4, 5, 6]",110,49,889,1176,0.5445544554455446,0.875,0.7930419268510259,0.7636363636363637
5,"[0, 2, 4, 5, 7]",107,49,868,1176,0.5297029702970297,0.875,0.7743086529884032,0.7636363636363637
5,"[0, 2, 4, 5, 8]",103,49,850,1176,0.5099009900990099,0.875,0.7582515611061552,0.7636363636363637
5,"[0, 2, 4, 5, 9]",104,49,868,1176,0.5148514851485149,0.875,0.7743086529884032,0.7636363636363637
5,"[0, 2, 4, 6, 7]",117,50,901,1225,0.5792079207920792,0.8928571428571429,0.8037466547725245,0.7954545454545454
5,"[0, 2, 4, 6, 8]",113,50,901,1225,0.5594059405940595,0.8928571428571429,0.8037466547725245,0.7954545454545454
5,"[0, 2, 4, 6, 9]",114,50,907,1225,0.5643564356435643,0.8928571428571429,0.8090990187332738,0.7954545454545454
5,"[0, 2, 4, 7, 8]",110,50,881,1225,0.5445544554455446,0.8928571428571429,0.7859054415700267,0.7954545454545454
5,"[0, 2, 4, 7, 9]",111,50,895,1225,0.5495049504950495,0.8928571428571429,0.7983942908117752,0.7954545454545454
5,"[0, 2, 4, 8, 9]",107,50,871,1225,0.5297029702970297,0.8928571428571429,0.7769848349687779,0.7954545454545454
5,"[0, 2, 5, 6, 7]",107,48,841,1128,0.5297029702970297,0.8571428571428571,0.7502230151650312,0.7324675324675325
5,"[0, 2, 5, 6, 8]",103,48,833,1128,0.5099009900990099,0.8571428571428571,0.7430865298840321,0.7324675324675325
5,"[0, 2, 5, 6, 9]",104,48,841,1128,0.5148514851485149,0.8571428571428571,0.7502230151650312,0.7324675324675325
5,"[0, 2, 5, 7, 8]",100,48,811,1128,0.49504950495049505,0.8571428571428571,0.7234611953612846,0.7324675324675325
5,"[0, 2, 5, 7, 9]",101,48,829,1128,0.5,0.8571428571428571,0.7395182872435325,0.7324675324675325
5,"[0, 2, 5, 8, 9]",97,48,796,1128,0.4801980198019802,0.8571428571428571,0.7100802854594113,0.7324675324675325
5,"[0, 2, 6, 7, 8]",110,49,859,1176,0.5445544554455446,0.875,0.7662801070472792,0.7636363636363637
5,"[0, 2, 6, 7, 9]",111,49,868,1176,0.5495049504950495,0.875,0.7743086529884032,0.7636363636363637
5,"[0, 2, 6, 8, 9]",107,48,852,1128,0.5297029702970297,0.8571428571428571,0.760035682426405,0.7324675324675325
5,"[0, 2, 7, 8, 9]",104,48,841,1128,0.5148514851485149,0.8571428571428571,0.7502230151650312,0.7324675324675325
5,"[0, 3, 4, 5, 6]",103,46,795,1035,0.5099009900990099,0.8214285714285714,0.7091882247992863,0.672077922077922
