subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
8,386093,"[10, 9, 5, 8, 2, 6, 0, 4]",6243,1660,1126957,1376970,0.6559151082160117,0.983995257854179,0.953189585393229,0.9682373266785783
7,281021,"[10, 9, 5, 8, 2, 6, 7]",5883,1401,848151,980700,0.6180920361420467,0.8304682868998222,0.71737315624363,0.6895940697863292
8,461021,"[10, 9, 5, 8, 2, 6, 7, 4]",5883,1401,848151,980700,0.6180920361420467,0.8304682868998222,0.71737315624363,0.6895940697863292
7,313021,"[10, 9, 5, 8, 2, 6, 4]",5007,1384,814149,957036,0.5260558940953982,0.8203912270302312,0.688613982395346,0.6729543695034459
6,159543,"[10, 9, 5, 8, 2, 0]",5380,1511,1005271,1140805,0.5652447993275899,0.8956727919383521,0.8502665564860387,0.8021743272994731
7,307543,"[10, 9, 5, 8, 2, 0, 7]",6256,1632,1109338,1330896,0.6572809413742383,0.967397747480735,0.9382872889391111,0.9358396952200942
8,487543,"[10, 9, 5, 8, 2, 0, 7, 4]",6256,1632,1109338,1330896,0.6572809413742383,0.967397747480735,0.9382872889391111,0.9358396952200942
7,339543,"[10, 9, 5, 8, 2, 0, 4]",5380,1511,1005271,1140805,0.5652447993275899,0.8956727919383521,0.8502665564860387,0.8021743272994731
6,234471,"[10, 9, 5, 8, 2, 7]",5020,1356,796682,918690,0.5274217272536247,0.8037937166567872,0.6738402488029698,0.6459907983807512
7,414471,"[10, 9, 5, 8, 2, 7, 4]",5020,1356,796682,918690,0.5274217272536247,0.8037937166567872,0.6738402488029698,0.6459907983807512
6,266471,"[10, 9, 5, 8, 2, 4]",4144,1234,691695,760761,0.43538558520697623,0.7314759928867812,0.5850413727130401,0.5349406282499415
5,88740,"[10, 9, 5, 8, 3]",3929,1188,617217,705078,0.41279680605169156,0.7042086544161233,0.5220472620762394,0.49578628279474396
6,135290,"[10, 9, 5, 8, 3, 6]",4792,1339,740877,895791,0.5034671149401134,0.7937166567871962,0.6266399165694692,0.6298890194432197
7,208362,"[10, 9, 5, 8, 3, 6, 0]",6028,1653,1105327,1365378,0.6333263290607271,0.979845880260818,0.9348947518440736,0.9600862361748941
8,356362,"[10, 9, 5, 8, 3, 6, 0, 7]",6904,1669,1139125,1391946,0.7253624711073755,0.989330171902786,0.9634813807989674,0.9787679280746424
9,536362,"[10, 9, 5, 8, 3, 6, 0, 7, 4]",6904,1669,1139125,1391946,0.7253624711073755,0.989330171902786,0.9634813807989674,0.9787679280746424
8,388362,"[10, 9, 5, 8, 3, 6, 0, 4]",6028,1653,1105327,1365378,0.6333263290607271,0.979845880260818,0.9348947518440736,0.9600862361748941
7,283290,"[10, 9, 5, 8, 3, 6, 7]",5668,1356,775942,918690,0.5955032569867619,0.8037937166567872,0.6562981846416437,0.6459907983807512
8,463290,"[10, 9, 5, 8, 3, 6, 7, 4]",5668,1356,775942,918690,0.5955032569867619,0.8037937166567872,0.6562981846416437,0.6459907983807512
7,315290,"[10, 9, 5, 8, 3, 6, 4]",4792,1339,740877,895791,0.5034671149401134,0.7937166567871962,0.6266399165694692,0.6298890194432197
6,161812,"[10, 9, 5, 8, 3, 0]",5165,1502,981991,1127251,0.5426560201723051,0.890337877889745,0.8305761392403457,0.7926436267571219
7,309812,"[10, 9, 5, 8, 3, 0, 7]",6041,1623,1087003,1316253,0.6346921622189535,0.9620628334321281,0.9193961605377987,0.9255432478214185
8,489812,"[10, 9, 5, 8, 3, 0, 7, 4]",6041,1623,1087003,1316253,0.6346921622189535,0.9620628334321281,0.9193961605377987,0.9255432478214185
7,341812,"[10, 9, 5, 8, 3, 0, 4]",5165,1502,981991,1127251,0.5426560201723051,0.890337877889745,0.8305761392403457,0.7926436267571219
6,236740,"[10, 9, 5, 8, 3, 7]",4805,1310,723603,857395,0.50483294809834,0.7765263781861292,0.6120294239791728,0.602890290062659
7,416740,"[10, 9, 5, 8, 3, 7, 4]",4805,1310,723603,857395,0.50483294809834,0.7765263781861292,0.6120294239791728,0.602890290062659
6,268740,"[10, 9, 5, 8, 3, 4]",3929,1188,617217,705078,0.41279680605169156,0.7042086544161233,0.5220472620762394,0.49578628279474396
5,101021,"[10, 9, 5, 8, 6]",3999,1190,627876,707455,0.42015129228829584,0.7053941908713693,0.5310627327558718,0.49745770637369996
6,174093,"[10, 9, 5, 8, 6, 0]",5235,1642,1091367,1347261,0.5500105064089095,0.973325429756965,0.9230872679630653,0.9473469930196795
7,322093,"[10, 9, 5, 8, 6, 0, 7]",6111,1659,1125694,1375311,0.6420466484555579,0.983402489626556,0.9521213295091521,0.96707077568258
8,502093,"[10, 9, 5, 8, 6, 0, 7, 4]",6111,1659,1125694,1375311,0.6420466484555579,0.983402489626556,0.9521213295091521,0.96707077568258
7,354093,"[10, 9, 5, 8, 6, 0, 4]",5235,1642,1091367,1347261,0.5500105064089095,0.973325429756965,0.9230872679630653,0.9473469930196795
6,249021,"[10, 9, 5, 8, 6, 7]",4875,1209,664368,730236,0.5121874343349443,0.7166567871962063,0.561927969273476,0.5134765118226674
7,429021,"[10, 9, 5, 8, 6, 7, 4]",4875,1209,664368,730236,0.5121874343349443,0.7166567871962063,0.561927969273476,0.5134765118226674
6,281021,"[10, 9, 5, 8, 6, 4]",3999,1190,627876,707455,0.42015129228829584,0.7053941908713693,0.5310627327558718,0.49745770637369996
5,127543,"[10, 9, 5, 8, 0]",4372,1490,967562,1109305,0.4593401975204875,0.8832246591582691,0.8183719712662004,0.7800246248438094
6,275543,"[10, 9, 5, 8, 0, 7]",5248,1612,1073103,1298466,0.5513763395671359,0.9555423829282751,0.9076394251548463,0.9130360491681204
7,455543,"[10, 9, 5, 8, 0, 7, 4]",5248,1612,1073103,1298466,0.5513763395671359,0.9555423829282751,0.9076394251548463,0.9130360491681204
6,307543,"[10, 9, 5, 8, 0, 4]",4372,1490,967562,1109305,0.4593401975204875,0.8832246591582691,0.8183719712662004,0.7800246248438094
5,202471,"[10, 9, 5, 8, 7]",4012,1161,611030,673380,0.42151712544652237,0.6882039122703023,0.5168142461183742,0.47349735363793044
6,382471,"[10, 9, 5, 8, 7, 4]",4012,1161,611030,673380,0.42151712544652237,0.6882039122703023,0.5168142461183742,0.47349735363793044
5,234471,"[10, 9, 5, 8, 4]",3136,1037,502847,537166,0.3294809833998739,0.6147006520450504,0.4253121666986664,0.3777164148983821
4,66471,"[10, 9, 5, 2]",3357,1213,668949,735078,0.35270014708972475,0.7190278601066983,0.5658026171000448,0.5168812375144237
5,100740,"[10, 9, 5, 2, 3]",4150,1225,680829,749700,0.43601596974154233,0.7261410788381742,0.5758508197151149,0.5271629184447956
6,147290,"[10, 9, 5, 2, 3, 6]",5013,1377,806646,947376,0.5266862786299643,0.8162418494368702,0.6822678827134545,0.666161794083709
7,220362,"[10, 9, 5, 2, 3, 6, 0]",6249,1647,1113344,1355481,0.6565454927505778,0.97628927089508,0.941675596992644,0.9531270106128718
8,368362,"[10, 9, 5, 2, 3, 6, 0, 7]",7125,1670,1152300,1393615,0.7485816347972263,0.989922940130409,0.9746249051637442,0.9799415107222139
9,548362,"[10, 9, 5, 2, 3, 6, 0, 7, 4]",7125,1670,1152300,1393615,0.7485816347972263,0.989922940130409,0.9746249051637442,0.9799415107222139
8,400362,"[10, 9, 5, 2, 3, 6, 0, 4]",6249,1647,1113344,1355481,0.6565454927505778,0.97628927089508,0.941675596992644,0.9531270106128718
7,295290,"[10, 9, 5, 2, 3, 6, 7]",5889,1401,846503,980700,0.6187224206766128,0.8304682868998222,0.7159792641636944,0.6895940697863292
8,475290,"[10, 9, 5, 2, 3, 6, 7, 4]",5889,1401,846503,980700,0.6187224206766128,0.8304682868998222,0.7159792641636944,0.6895940697863292
7,327290,"[10, 9, 5, 2, 3, 6, 4]",5013,1377,806646,947376,0.5266862786299643,0.8162418494368702,0.6822678827134545,0.666161794083709
6,173812,"[10, 9, 5, 2, 3, 0]",5386,1496,988763,1118260,0.565875183862156,0.8867812685240071,0.8363039530542561,0.7863214688276339
7,321812,"[10, 9, 5, 2, 3, 0, 7]",6262,1625,1100286,1319500,0.6579113259088044,0.9632483698873741,0.9306310321990762,0.9278264250872452
8,501812,"[10, 9, 5, 2, 3, 0, 7, 4]",6262,1625,1100286,1319500,0.6579113259088044,0.9632483698873741,0.9306310321990762,0.9278264250872452
7,353812,"[10, 9, 5, 2, 3, 0, 4]",5386,1496,988763,1118260,0.565875183862156,0.8867812685240071,0.8363039530542561,0.7863214688276339
6,248740,"[10, 9, 5, 2, 3, 7]",5026,1355,793582,917335,0.5280521117881908,0.8032009484291642,0.6712182430700812,0.6450380095925791
7,428740,"[10, 9, 5, 2, 3, 7, 4]",5026,1355,793582,917335,0.5280521117881908,0.8032009484291642,0.6712182430700812,0.6450380095925791
6,280740,"[10, 9, 5, 2, 3, 4]",4150,1225,680829,749700,0.43601596974154233,0.7261410788381742,0.5758508197151149,0.5271629184447956
5,113021,"[10, 9, 5, 2, 6]",4220,1366,795276,932295,0.44337045597814667,0.8097213989330172,0.6726510423318597,0.655557360346126
6,186093,"[10, 9, 5, 2, 6, 0]",5456,1644,1110074,1350546,0.5732296700987602,0.974510966212211,0.9389098038485969,0.9496568905614844
7,334093,"[10, 9, 5, 2, 6, 0, 7]",6332,1667,1149041,1388611,0.6652658121454087,0.98814463544754,0.9718684159110075,0.9764228722749714
8,514093,"[10, 9, 5, 2, 6, 0, 7, 4]",6332,1667,1149041,1388611,0.6652658121454087,0.98814463544754,0.9718684159110075,0.9764228722749714
7,366093,"[10, 9, 5, 2, 6, 0, 4]",5456,1644,1110074,1350546,0.5732296700987602,0.974510966212211,0.9389098038485969,0.9496568905614844
6,261021,"[10, 9, 5, 2, 6, 7]",5096,1390,835179,965355,0.5354065980247952,0.8239478363959691,0.7064013309639423,0.678804000447213
7,441021,"[10, 9, 5, 2, 6, 7, 4]",5096,1390,835179,965355,0.5354065980247952,0.8239478363959691,0.7064013309639423,0.678804000447213
6,293021,"[10, 9, 5, 2, 6, 4]",4220,1366,795276,932295,0.44337045597814667,0.8097213989330172,0.6726510423318597,0.655557360346126
5,139543,"[10, 9, 5, 2, 0]",4593,1493,985469,1113778,0.4825593612103383,0.8850029638411381,0.8335178605109866,0.7831698825925136
6,287543,"[10, 9, 5, 2, 0, 7]",5469,1622,1097003,1314631,0.5745955032569867,0.9614700652045051,0.927854243547117,0.9244027139362412
7,467543,"[10, 9, 5, 2, 0, 7, 4]",5469,1622,1097003,1314631,0.5745955032569867,0.9614700652045051,0.927854243547117,0.9244027139362412
6,319543,"[10, 9, 5, 2, 0, 4]",4593,1493,985469,1113778,0.4825593612103383,0.8850029638411381,0.8335178605109866,0.7831698825925136
5,214471,"[10, 9, 5, 2, 7]",4233,1343,781784,901153,0.4447362891363732,0.7960877296976882,0.6612393967356874,0.6336593910167838
6,394471,"[10, 9, 5, 2, 7, 4]",4233,1343,781784,901153,0.4447362891363732,0.7960877296976882,0.6612393967356874,0.6336593910167838
5,246471,"[10, 9, 5, 2, 4]",3357,1213,668949,735078,0.35270014708972475,0.7190278601066983,0.5658026171000448,0.5168812375144237
4,68740,"[10, 9, 5, 3]",3142,1157,585155,668746,0.33011136793444,0.6858328393598103,0.4949289563317632,0.4702388862988972
5,115290,"[10, 9, 5, 3, 6]",4005,1312,713684,860016,0.42078167682286194,0.7777119146413752,0.60363985144223,0.6047332859400018
6,188362,"[10, 9, 5, 3, 6, 0]",5241,1630,1082520,1327635,0.5506408909434756,0.966212211025489,0.9156044019247214,0.933546673642065
7,336362,"[10, 9, 5, 3, 6, 0, 7]",6117,1657,1124908,1371996,0.642677032990124,0.98221695317131,0.9514565241846197,0.9647397831860554
8,516362,"[10, 9, 5, 3, 6, 0, 7, 4]",6117,1657,1124908,1371996,0.642677032990124,0.98221695317131,0.9514565241846197,0.9647397831860554
7,368362,"[10, 9, 5, 3, 6, 0, 4]",5241,1630,1082520,1327635,0.5506408909434756,0.966212211025489,0.9156044019247214,0.933546673642065
6,263290,"[10, 9, 5, 3, 6, 7]",4881,1342,758855,899811,0.5128178188695104,0.7954949614700652,0.6418458582036216,0.6327157433756568
7,443290,"[10, 9, 5, 3, 6, 7, 4]",4881,1342,758855,899811,0.5128178188695104,0.7954949614700652,0.6418458582036216,0.6327157433756568
6,295290,"[10, 9, 5, 3, 6, 4]",4005,1312,713684,860016,0.42078167682286194,0.7777119146413752,0.60363985144223,0.6047332859400018
5,141812,"[10, 9, 5, 3, 0]",4378,1476,955350,1088550,0.4599705820550536,0.8749259039715471,0.8080429602952209,0.7654304320035777
6,289812,"[10, 9, 5, 3, 0, 7]",5254,1610,1071335,1295245,0.552006724101702,0.9543568464730291,0.9061440360787989,0.9107711541963842
7,469812,"[10, 9, 5, 3, 0, 7, 4]",5254,1610,1071335,1295245,0.552006724101702,0.9543568464730291,0.9061440360787989,0.9107711541963842
6,321812,"[10, 9, 5, 3, 0, 4]",4378,1476,955350,1088550,0.4599705820550536,0.8749259039715471,0.8080429602952209,0.7654304320035777
5,216740,"[10, 9, 5, 3, 7]",4018,1294,704343,836571,0.42214750998108846,0.7670420865441613,0.5957391561032258,0.5882475788265721
6,396740,"[10, 9, 5, 3, 7, 4]",4018,1294,704343,836571,0.42214750998108846,0.7670420865441613,0.5957391561032258,0.5882475788265721
5,248740,"[10, 9, 5, 3, 4]",3142,1157,585155,668746,0.33011136793444,0.6858328393598103,0.4949289563317632,0.4702388862988972
4,81021,"[10, 9, 5, 6]",3212,1154,595379,665281,0.33746585417104435,0.6840545346769413,0.5035765004004902,0.46780241902877423
5,154093,"[10, 9, 5, 6, 0]",4448,1618,1067772,1308153,0.46732506829165793,0.9590989922940131,0.9031304211025788,0.919847610047105
6,302093,"[10, 9, 5, 6, 0, 7]",5324,1646,1110729,1353835,0.5593612103383063,0.975696502667457,0.9394638082857073,0.9519696007639187
7,482093,"[10, 9, 5, 6, 0, 7, 4]",5324,1646,1110729,1353835,0.5593612103383063,0.975696502667457,0.9394638082857073,0.9519696007639187
6,334093,"[10, 9, 5, 6, 0, 4]",4448,1618,1067772,1308153,0.46732506829165793,0.9590989922940131,0.9031304211025788,0.919847610047105
5,229021,"[10, 9, 5, 6, 7]",4088,1188,643255,705078,0.4295019962176928,0.7042086544161233,0.5440704186159023,0.49578628279474396
6,409021,"[10, 9, 5, 6, 7, 4]",4088,1188,643255,705078,0.4295019962176928,0.7042086544161233,0.5440704186159023,0.49578628279474396
5,261021,"[10, 9, 5, 6, 4]",3212,1154,595379,665281,0.33746585417104435,0.6840545346769413,0.5035765004004902,0.46780241902877423
4,107543,"[10, 9, 5, 0]",3585,1463,940133,1069453,0.37665475940323595,0.8672199170124482,0.7951722953799413,0.7520020869941869
5,255543,"[10, 9, 5, 0, 7]",4461,1598,1056687,1276003,0.46869090144988446,0.947243627741553,0.8937546360867494,0.8972408502391817
6,435543,"[10, 9, 5, 0, 7, 4]",4461,1598,1056687,1276003,0.46869090144988446,0.947243627741553,0.8937546360867494,0.8972408502391817
5,287543,"[10, 9, 5, 0, 4]",3585,1463,940133,1069453,0.37665475940323595,0.8672199170124482,0.7951722953799413,0.7520020869941869
4,182471,"[10, 9, 5, 7]",3225,1138,587554,646953,0.3388316873292709,0.6745702430349734,0.4969580504456987,0.45491480802536455
5,362471,"[10, 9, 5, 7, 4]",3225,1138,587554,646953,0.3388316873292709,0.6745702430349734,0.4969580504456987,0.45491480802536455
4,214471,"[10, 9, 5, 4]",2349,997,464327,496506,0.2467955452826224,0.5909899229401304,0.39273163094677244,0.34912571960164285
3,34471,"[10, 9, 8]",2333,951,431194,451725,0.24511451985711283,0.5637225844694724,0.3647074645119982,0.317637280691577
4,66471,"[10, 9, 8, 2]",3341,1184,644397,700336,0.3510191216642152,0.7018375815056312,0.5450363316955665,0.49245187361871995
5,100740,"[10, 9, 8, 2, 3]",4134,1197,656860,715806,0.43433494431603276,0.7095435684647303,0.5555776405500799,0.5033298386025015
6,147290,"[10, 9, 8, 2, 3, 6]",4997,1381,802720,952890,0.5250052532044547,0.8186129223473622,0.6789472393239961,0.6700390467611861
7,220362,"[10, 9, 8, 2, 3, 6, 0]",6233,1649,1108638,1358776,0.6548644673250683,0.977474807350326,0.9376952231284589,0.9554439398062499
8,368362,"[10, 9, 8, 2, 3, 6, 0, 7]",7109,1672,1149578,1396956,0.7469006093717168,0.991108476585655,0.9723226149686078,0.9822907855128289
9,548362,"[10, 9, 8, 2, 3, 6, 0, 7, 4]",7109,1672,1149578,1396956,0.7469006093717168,0.991108476585655,0.9723226149686078,0.9822907855128289
8,400362,"[10, 9, 8, 2, 3, 6, 0, 4]",6233,1649,1108638,1358776,0.6548644673250683,0.977474807350326,0.9376952231284589,0.9554439398062499
7,295290,"[10, 9, 8, 2, 3, 6, 7]",5873,1405,844616,986310,0.6170413952511031,0.8328393598103142,0.714383223899836,0.6935388263189093
8,475290,"[10, 9, 8, 2, 3, 6, 7, 4]",5873,1405,844616,986310,0.6170413952511031,0.8328393598103142,0.714383223899836,0.6935388263189093
7,327290,"[10, 9, 8, 2, 3, 6, 4]",4997,1381,802720,952890,0.5250052532044547,0.8186129223473622,0.6789472393239961,0.6700390467611861
6,173812,"[10, 9, 8, 2, 3, 0]",5370,1466,964088,1073845,0.5641941584366463,0.8689982216953172,0.8154336332287633,0.7550903883651481
7,321812,"[10, 9, 8, 2, 3, 0, 7]",6246,1619,1089930,1309771,0.6562303004832948,0.9596917605216361,0.9218718414346262,0.920985331271653
8,501812,"[10, 9, 8, 2, 3, 0, 7, 4]",6246,1619,1089930,1309771,0.6562303004832948,0.9596917605216361,0.9218718414346262,0.920985331271653
7,353812,"[10, 9, 8, 2, 3, 0, 4]",5370,1466,964088,1073845,0.5641941584366463,0.8689982216953172,0.8154336332287633,0.7550903883651481
6,248740,"[10, 9, 8, 2, 3, 7]",5010,1352,784441,913276,0.5263710863626813,0.8014226437462952,0.6634867093912633,0.6421838622190064
7,428740,"[10, 9, 8, 2, 3, 7, 4]",5010,1352,784441,913276,0.5263710863626813,0.8014226437462952,0.6634867093912633,0.6421838622190064
6,280740,"[10, 9, 8, 2, 3, 4]",4134,1197,656860,715806,0.43433494431603276,0.7095435684647303,0.5555776405500799,0.5033298386025015
5,113021,"[10, 9, 8, 2, 6]",4204,1369,790791,936396,0.4416894305526371,0.8114997036158862,0.6688575921021804,0.6584410406563063
6,186093,"[10, 9, 8, 2, 6, 0]",5440,1646,1105380,1353835,0.5715486446732507,0.975696502667457,0.934939579684023,0.9519696007639187
7,334093,"[10, 9, 8, 2, 6, 0, 7]",6316,1669,1146331,1391946,0.6635847867198992,0.989330171902786,0.9695762754154822,0.9787679280746424
8,514093,"[10, 9, 8, 2, 6, 0, 7, 4]",6316,1669,1146331,1391946,0.6635847867198992,0.989330171902786,0.9695762754154822,0.9787679280746424
7,366093,"[10, 9, 8, 2, 6, 0, 4]",5440,1646,1105380,1353835,0.5715486446732507,0.975696502667457,0.934939579684023,0.9519696007639187
6,261021,"[10, 9, 8, 2, 6, 7]",5080,1393,832709,969528,0.5337255725992855,0.8257261410788381,0.7043121844606407,0.6817383086487205
7,441021,"[10, 9, 8, 2, 6, 7, 4]",5080,1393,832709,969528,0.5337255725992855,0.8257261410788381,0.7043121844606407,0.6817383086487205
6,293021,"[10, 9, 8, 2, 6, 4]",4204,1369,790791,936396,0.4416894305526371,0.8114997036158862,0.6688575921021804,0.6584410406563063
5,139543,"[10, 9, 8, 2, 0]",4577,1463,960806,1069453,0.48087833578482875,0.8672199170124482,0.8126576903851049,0.7520020869941869
6,287543,"[10, 9, 8, 2, 0, 7]",5453,1616,1086659,1304920,0.5729144778314772,0.9579134558387671,0.9191052024822782,0.9175742770934809
7,467543,"[10, 9, 8, 2, 0, 7, 4]",5453,1616,1086659,1304920,0.5729144778314772,0.9579134558387671,0.9191052024822782,0.9175742770934809
6,319543,"[10, 9, 8, 2, 0, 4]",4577,1463,960806,1069453,0.48087833578482875,0.8672199170124482,0.8126576903851049,0.7520020869941869
5,214471,"[10, 9, 8, 2, 7]",4217,1339,772055,895791,0.4430552637108636,0.7937166567871962,0.6530105277759217,0.6298890194432197
6,394471,"[10, 9, 8, 2, 7, 4]",4217,1339,772055,895791,0.4430552637108636,0.7937166567871962,0.6530105277759217,0.6298890194432197
5,246471,"[10, 9, 8, 2, 4]",3341,1184,644397,700336,0.3510191216642152,0.7018375815056312,0.5450363316955665,0.49245187361871995
4,68740,"[10, 9, 8, 3]",3126,1131,560498,639015,0.32843034250893044,0.6704208654416123,0.47407386105568716,0.44933308300653735
5,115290,"[10, 9, 8, 3, 6]",3989,1321,711227,871860,0.41910065139735236,0.7830468286899822,0.6015617004468405,0.6130615740633313
6,188362,"[10, 9, 8, 3, 6, 0]",5225,1637,1080581,1339066,0.5489598655179659,0.97036158861885,0.9139643796292145,0.9415845545554203
7,336362,"[10, 9, 8, 3, 6, 0, 7]",6101,1660,1122743,1376970,0.6409960075646144,0.983995257854179,0.9496253492131023,0.9682373266785783
8,516362,"[10, 9, 8, 3, 6, 0, 7, 4]",6101,1660,1122743,1376970,0.6409960075646144,0.983995257854179,0.9496253492131023,0.9682373266785783
7,368362,"[10, 9, 8, 3, 6, 0, 4]",5225,1637,1080581,1339066,0.5489598655179659,0.97036158861885,0.9139643796292145,0.9415845545554203
6,263290,"[10, 9, 8, 3, 6, 7]",4865,1347,755870,906531,0.5111367934440009,0.7984588026081803,0.6393211204253401,0.6374410132328651
7,443290,"[10, 9, 8, 3, 6, 7, 4]",4865,1347,755870,906531,0.5111367934440009,0.7984588026081803,0.6393211204253401,0.6374410132328651
6,295290,"[10, 9, 8, 3, 6, 4]",3989,1321,711227,871860,0.41910065139735236,0.7830468286899822,0.6015617004468405,0.6130615740633313
5,141812,"[10, 9, 8, 3, 0]",4362,1448,931895,1047628,0.458289556629544,0.8583283935981031,0.7882045265968649,0.7366555074356199
6,289812,"[10, 9, 8, 3, 0, 7]",5238,1605,1061278,1287210,0.5503256986761925,0.951393005334914,0.8976377419963275,0.9051212221572966
7,469812,"[10, 9, 8, 3, 0, 7, 4]",5238,1605,1061278,1287210,0.5503256986761925,0.951393005334914,0.8976377419963275,0.9051212221572966
6,321812,"[10, 9, 8, 3, 0, 4]",4362,1448,931895,1047628,0.458289556629544,0.8583283935981031,0.7882045265968649,0.7366555074356199
5,216740,"[10, 9, 8, 3, 7]",4002,1292,693746,833986,0.4204664845555789,0.7658565500889153,0.5867761255382512,0.586429896894893
6,396740,"[10, 9, 8, 3, 7, 4]",4002,1292,693746,833986,0.4204664845555789,0.7658565500889153,0.5867761255382512,0.586429896894893
5,248740,"[10, 9, 8, 3, 4]",3126,1131,560498,639015,0.32843034250893044,0.6704208654416123,0.47407386105568716,0.44933308300653735
4,81021,"[10, 9, 8, 6]",3196,1149,586106,659526,0.3357848287455348,0.6810906935388263,0.4957333200259494,0.46375570354838236
5,154093,"[10, 9, 8, 6, 0]",4432,1624,1065259,1317876,0.46564404286614836,0.9626556016597511,0.9010049048423371,0.9266844848717533
6,302093,"[10, 9, 8, 6, 0, 7]",5308,1648,1107983,1357128,0.5576801849127968,0.976882039122703,0.9371412186913485,0.9542851236269821
7,482093,"[10, 9, 8, 6, 0, 7, 4]",5308,1648,1107983,1357128,0.5576801849127968,0.976882039122703,0.9371412186913485,0.9542851236269821
6,334093,"[10, 9, 8, 6, 0, 4]",4432,1624,1065259,1317876,0.46564404286614836,0.9626556016597511,0.9010049048423371,0.9266844848717533
5,229021,"[10, 9, 8, 6, 7]",4072,1177,632713,692076,0.42782097079218323,0.6976882039122703,0.535153907507479,0.4866437294192348
6,409021,"[10, 9, 8, 6, 7, 4]",4072,1177,632713,692076,0.42782097079218323,0.6976882039122703,0.535153907507479,0.4866437294192348
5,261021,"[10, 9, 8, 6, 4]",3196,1149,586106,659526,0.3357848287455348,0.6810906935388263,0.4957333200259494,0.46375570354838236
4,107543,"[10, 9, 8, 0]",3569,1434,916032,1027461,0.37497373397772643,0.8500296384113811,0.7747874695191833,0.722474775707894
5,255543,"[10, 9, 8, 0, 7]",4445,1592,1046037,1266436,0.4670098760243749,0.943687018375815,0.8847467776818255,0.8905136691790758
6,435543,"[10, 9, 8, 0, 7, 4]",4445,1592,1046037,1266436,0.4670098760243749,0.943687018375815,0.8847467776818255,0.8905136691790758
5,287543,"[10, 9, 8, 0, 4]",3569,1434,916032,1027461,0.37497373397772643,0.8500296384113811,0.7747874695191833,0.722474775707894
4,182471,"[10, 9, 8, 7]",3209,1119,568859,625521,0.3371506619037613,0.6633076467101363,0.48114566425977817,0.4398445723736254
5,362471,"[10, 9, 8, 7, 4]",3209,1119,568859,625521,0.3371506619037613,0.6633076467101363,0.48114566425977817,0.4398445723736254
4,214471,"[10, 9, 8, 4]",2333,951,431194,451725,0.24511451985711283,0.5637225844694724,0.3647074645119982,0.317637280691577
3,46471,"[10, 9, 2]",2554,1130,600244,637885,0.26833368354696363,0.6698280972139893,0.5076913577845236,0.44853850637876275
4,80740,"[10, 9, 2, 3]",3347,1143,613018,652653,0.35164950619878127,0.6775340841730884,0.5184957130206267,0.4589228494221037
5,127290,"[10, 9, 2, 3, 6]",4210,1354,775359,915981,0.4423198150872032,0.8026081802015412,0.6558050784022005,0.6440859239695642
6,200362,"[10, 9, 2, 3, 6, 0]",5446,1625,1084222,1319500,0.5721790292078167,0.9632483698873741,0.9170439676529073,0.9278264250872452
7,348362,"[10, 9, 2, 3, 6, 0, 7]",6322,1660,1134972,1376970,0.6642151712544653,0.983995257854179,0.9599687389251975,0.9682373266785783
8,528362,"[10, 9, 2, 3, 6, 0, 7, 4]",6322,1660,1134972,1376970,0.6642151712544653,0.983995257854179,0.9599687389251975,0.9682373266785783
7,380362,"[10, 9, 2, 3, 6, 0, 4]",5446,1625,1084222,1319500,0.5721790292078167,0.9632483698873741,0.9170439676529073,0.9278264250872452
6,275290,"[10, 9, 2, 3, 6, 7]",5086,1390,827413,965355,0.5343559571338516,0.8239478363959691,0.6998327836989058,0.678804000447213
7,455290,"[10, 9, 2, 3, 6, 7, 4]",5086,1390,827413,965355,0.5343559571338516,0.8239478363959691,0.6998327836989058,0.678804000447213
6,307290,"[10, 9, 2, 3, 6, 4]",4210,1354,775359,915981,0.4423198150872032,0.8026081802015412,0.6558050784022005,0.6440859239695642
5,153812,"[10, 9, 2, 3, 0]",4583,1421,926512,1008910,0.48150872031939485,0.8423236514522822,0.7836515405129489,0.7094303588744013
6,301812,"[10, 9, 2, 3, 0, 7]",5459,1602,1070652,1282401,0.5735448623660433,0.949614700652045,0.9055663490092625,0.901739700915732
7,481812,"[10, 9, 2, 3, 0, 7, 4]",5459,1602,1070652,1282401,0.5735448623660433,0.949614700652045,0.9055663490092625,0.901739700915732
6,333812,"[10, 9, 2, 3, 0, 4]",4583,1421,926512,1008910,0.48150872031939485,0.8423236514522822,0.7836515405129489,0.7094303588744013
5,228740,"[10, 9, 2, 3, 7]",4223,1329,760758,882456,0.4436856482454297,0.7877889745109662,0.6434554314002948,0.6205123120703221
6,408740,"[10, 9, 2, 3, 7, 4]",4223,1329,760758,882456,0.4436856482454297,0.7877889745109662,0.6434554314002948,0.6205123120703221
5,260740,"[10, 9, 2, 3, 4]",3347,1143,613018,652653,0.35164950619878127,0.6775340841730884,0.5184957130206267,0.4589228494221037
4,93021,"[10, 9, 2, 6]",3417,1342,763284,899811,0.3590039924353856,0.7954949614700652,0.6455919431684486,0.6327157433756568
5,166093,"[10, 9, 2, 6, 0]",4653,1622,1080917,1314631,0.4888632065559992,0.9614700652045051,0.9142485712183277,0.9244027139362412
6,314093,"[10, 9, 2, 6, 0, 7]",5529,1657,1131678,1371996,0.5808993486026476,0.98221695317131,0.9571826463819281,0.9647397831860554
